frame,time_s,n_blobs,peak_score
6198,103.36,27,23.4
6204,103.46,26,22.2
6210,103.56,14,25.7
6216,103.66,23,23.6
6222,103.76,9,22.8
6228,103.86,9,26.1
6234,103.96,4,21.0
6240,104.06,13,23.5
6246,104.16,16,22.1
6252,104.26,9,23.7
6258,104.36,14,22.7
6264,104.46,16,22.3
6270,104.56,16,24.7
6276,104.66,12,23.7
6282,104.76,7,22.0
6288,104.86,10,25.9
6294,104.96,6,22.1
6300,105.06,17,26.1
6306,105.16,4,21.7
6312,105.26,11,22.4
6318,105.36,4,22.6
6324,105.46,1,19.9
6330,105.56,9,22.9
6336,105.66,4,20.5
6342,105.76,4,21.3
6348,105.86,4,22.0
6354,105.96,7,21.5
6360,106.06,8,21.5
6366,106.16,3,20.5
6372,106.26,8,21.2
6378,106.36,11,21.1
6384,106.46,7,21.1
6390,106.56,8,21.7
6396,106.66,9,23.8
6402,106.76,17,22.2
6408,106.86,5,21.1
6414,106.96,11,22.0
6420,107.06,7,23.4
6426,107.16,4,22.1
6432,107.26,12,25.0
6438,107.36,11,21.9
6444,107.46,12,22.4
6450,107.56,10,21.6
6456,107.66,4,20.0
6462,107.76,15,23.7
6468,107.86,8,21.7
6474,107.96,1,19.9
6480,108.06,8,22.2
6486,108.16,12,24.1
6492,108.26,22,22.7
6498,108.36,2,26.6
6504,108.46,7,21.6
6510,108.56,6,20.6
6516,108.66,3,20.6
6522,108.76,4,21.0
6528,108.86,4,20.4
6540,109.06,9,22.6
6552,109.26,3,20.4
6558,109.36,2,20.1
6564,109.46,4,20.8
6570,109.56,10,21.5
6576,109.66,11,21.0
6582,109.76,7,28.9
6588,109.86,11,37.2
6594,109.96,3,20.8
6600,110.06,16,25.0
6606,110.16,5,24.6
6612,110.26,6,20.5
6618,110.37,2,22.0
6624,110.47,8,20.9
6630,110.57,3,21.1
6636,110.67,5,20.7
6642,110.77,9,21.5
6648,110.87,5,22.8
6654,110.97,3,24.8
6660,111.07,2,20.4
6666,111.17,2,19.3
6672,111.27,8,22.8
6678,111.37,5,24.2
6684,111.47,2,19.9
6690,111.57,3,22.7
6696,111.67,1,21.1
6702,111.77,3,27.8
6708,111.87,4,23.3
6714,111.97,7,25.2
6720,112.07,10,24.7
6726,112.17,9,22.5
6732,112.27,17,22.1
6738,112.37,20,21.9
6744,112.47,12,23.3
6750,112.57,9,22.5
6756,112.67,20,28.5
6762,112.77,11,22.0
6768,112.87,14,24.1
6774,112.97,7,23.5
6780,113.07,4,24.5
6786,113.17,9,23.1
6792,113.27,9,23.0
6798,113.37,6,21.4
6804,113.47,11,24.7
6810,113.57,12,22.9
6816,113.67,10,23.3
6822,113.77,8,21.1
6828,113.87,16,21.9
6834,113.97,9,22.1
6840,114.07,6,22.3
6846,114.17,3,20.9
6852,114.27,6,21.6
6858,114.37,1,20.9
6864,114.47,4,22.0
6870,114.57,3,22.7
6876,114.67,3,21.4
6882,114.77,1,19.9
6888,114.87,3,23.7
6894,114.97,3,20.5
6900,115.07,4,22.4
6906,115.17,2,20.5
6912,115.27,14,21.9
6918,115.37,10,22.8
6924,115.47,9,22.6
6930,115.57,5,22.3
6936,115.67,8,23.0
6942,115.77,8,21.5
6948,115.87,5,20.6
6960,116.07,15,24.1
6966,116.17,5,23.8
6972,116.27,7,21.9
6978,116.37,7,24.0
6984,116.47,4,24.1
6990,116.57,4,22.4
6996,116.67,6,22.1
7002,116.77,9,21.5
7008,116.87,2,20.7
7014,116.97,3,25.2
7020,117.07,6,23.2
7026,117.17,8,23.9
7032,117.27,8,23.3
7038,117.37,9,22.7
7044,117.47,2,20.8
7050,117.57,6,21.4
7056,117.67,8,21.6
7062,117.77,5,21.1
7068,117.87,9,21.1
7074,117.97,3,20.2
7080,118.07,8,21.4
7086,118.17,6,20.4
7092,118.27,2,20.4
7098,118.37,5,21.5
7104,118.47,2,23.7
7110,118.57,5,22.3
7116,118.67,8,20.7
7122,118.77,4,22.1
7128,118.87,5,21.9
7134,118.97,4,21.1
7140,119.07,17,24.0
7146,119.17,12,21.9
7152,119.27,14,23.9
7158,119.37,21,24.8
7164,119.47,24,25.6
7170,119.57,19,22.2
7176,119.67,24,23.7
7182,119.77,27,22.5
7188,119.87,22,27.3
7194,119.97,18,22.1
7200,120.07,17,24.5
7206,120.17,10,25.7
7212,120.27,24,23.6
7218,120.37,13,23.4
7224,120.47,35,25.3
7230,120.57,30,26.8
7236,120.67,22,22.1
7242,120.77,29,23.7
7248,120.87,23,23.3
7254,120.97,24,22.7
7260,121.07,40,24.0
7266,121.17,18,22.4
7272,121.27,34,23.7
7278,121.37,27,23.5
7284,121.47,42,25.0
7290,121.57,47,23.8
7296,121.67,37,25.8
7302,121.77,45,24.6
7308,121.87,37,23.2
7314,121.97,41,26.3
7320,122.07,38,24.2
7326,122.17,52,26.4
7332,122.27,36,26.7
