name,key,site,event_id,src_frame,score
SHW__PleasantHick_v1_LS_f62478.png,SHW__PleasantHick_v1_LS,SHW,134,62478,21.3
SHW__UpperRichland_v1_LS_f3210.png,SHW__UpperRichland_v1_LS,SHW,7,3210,21.3
SHW__WhoopieCatDam_v1_LS_f2700.png,SHW__WhoopieCatDam_v1_LS,SHW,5,2700,21.3
MAS__N2379Rd_v1_LS_f8742.png,MAS__N2379Rd_v1_LS,MAS,13,8742,21.2
MAS__EMarseilles_v2_LS_f666.png,MAS__EMarseilles_v2_LS,MAS,3,666,21.2
MAS__N2379Rd_v2_LS_f7410.png,MAS__N2379Rd_v2_LS,MAS,19,7410,21.2
MAS__WMarseilles_v2_LS_f32856.png,MAS__WMarseilles_v2_LS,MAS,33,32856,21.2
MAS__WMarseilles_v2_LS_f34344.png,MAS__WMarseilles_v2_LS,MAS,36,34344,21.2
SHB__NWolfCreekblue_v1_LS_f2658.png,SHB__NWolfCreekblue_v1_LS,SHB,8,2658,21.2
SHB__NWolfCreekblue_v1_LS_f23412.png,SHB__NWolfCreekblue_v1_LS,SHB,55,23412,21.2
SHB__NWolfCreekblue_v1_LS_f26028.png,SHB__NWolfCreekblue_v1_LS,SHB,62,26028,21.2
SHB__OverlookDr_v1_LS_f888.png,SHB__OverlookDr_v1_LS,SHB,1,888,21.2
SHB__RedFoxLn_v1_LS_f72078.png,SHB__RedFoxLn_v1_LS,SHB,104,72078,21.2
SHB__WolfCreekRd_v1_LS_f5520.png,SHB__WolfCreekRd_v1_LS,SHB,10,5520,21.2
SHW__LowerRichland_v1_LS_f16938.png,SHW__LowerRichland_v1_LS,SHW,35,16938,21.2
SHW__LowerRichland_v1_LS_f34554.png,SHW__LowerRichland_v1_LS,SHW,90,34554,21.2
SHW__LowerRichland_v1_LS_f36996.png,SHW__LowerRichland_v1_LS,SHW,102,36996,21.2
SHW__NIron_v1_LS_f19932.png,SHW__NIron_v1_LS,SHW,40,19932,21.2
SHW__PleasantHick_v1_LS_f18954.png,SHW__PleasantHick_v1_LS,SHW,36,18954,21.2
SHW__PleasantHick_v1_LS_f29586.png,SHW__PleasantHick_v1_LS,SHW,62,29586,21.2
SHW__PleasantHick_v1_LS_f64614.png,SHW__PleasantHick_v1_LS,SHW,142,64614,21.2
SHW__PleasantHick_v1_LS_f66540.png,SHW__PleasantHick_v1_LS,SHW,148,66540,21.2
SHW__SBassett_v1_LS_f1458.png,SHW__SBassett_v1_LS,SHW,4,1458,21.2
TON__GiantCityRd_v1_LS_f4488.png,TON__GiantCityRd_v1_LS,TON,14,4488,21.2
MAS__N25thRdBlue_v1_LS_f13680.png,MAS__N25thRdBlue_v1_LS,MAS,10,13680,21.1
MAS__N25thRdBlue_v1_LS_f14286.png,MAS__N25thRdBlue_v1_LS,MAS,12,14286,21.1
MAS__WMarseilles_v1_LS_f16428.png,MAS__WMarseilles_v1_LS,MAS,25,16428,21.1
MAS__N25thBlue_v2_LS_f23196.png,MAS__N25thBlue_v2_LS,MAS,20,23196,21.1
MAS__WMarseilles_v2_LS_f25446.png,MAS__WMarseilles_v2_LS,MAS,24,25446,21.1
SHB__GolfDr_v1_LS_f30.png,SHB__GolfDr_v1_LS,SHB,0,30,21.1
SHB__NShelbyRdblue_v1_LS_f870.png,SHB__NShelbyRdblue_v1_LS,SHB,1,870,21.1
SHB__NShelbyRdgreen_v1_LS_f1722.png,SHB__NShelbyRdgreen_v1_LS,SHB,4,1722,21.1
SHB__NShelbyRdgreen_v1_LS_f2436.png,SHB__NShelbyRdgreen_v1_LS,SHB,8,2436,21.1
SHB__NShelbyRdpink_v1_LS_f2004.png,SHB__NShelbyRdpink_v1_LS,SHB,5,2004,21.1
SHB__NWolfCreekblue_v1_LS_f24258.png,SHB__NWolfCreekblue_v1_LS,SHB,58,24258,21.1
SHB__NWolfCreekblue_v1_LS_f41568.png,SHB__NWolfCreekblue_v1_LS,SHB,91,41568,21.1
SHB__NWolfCreekblue_v1_LS_f53670.png,SHB__NWolfCreekblue_v1_LS,SHB,119,53670,21.1
SHB__NWolfCreekblue_v1_LS_f57912.png,SHB__NWolfCreekblue_v1_LS,SHB,133,57912,21.1
SHB__NWolfCreekorange_v1_LS_f8688.png,SHB__NWolfCreekorange_v1_LS,SHB,15,8688,21.1
SHB__RedFoxLn_v1_LS_f23982.png,SHB__RedFoxLn_v1_LS,SHB,40,23982,21.1
SHB__RedFoxLn_v1_LS_f72318.png,SHB__RedFoxLn_v1_LS,SHB,106,72318,21.1
SHB__WolfCreekRd_v1_LS_f4794.png,SHB__WolfCreekRd_v1_LS,SHB,8,4794,21.1
SHW__HogThief_v1_LS_f8640.png,SHW__HogThief_v1_LS,SHW,10,8640,21.1
SHW__HogThief_v1_LS_f25596.png,SHW__HogThief_v1_LS,SHW,53,25596,21.1
SHW__LowerRichland_v1_LS_f3810.png,SHW__LowerRichland_v1_LS,SHW,3,3810,21.1
SHW__LowerRichland_v1_LS_f6384.png,SHW__LowerRichland_v1_LS,SHW,11,6384,21.1
SHW__LowerRichland_v1_LS_f8610.png,SHW__LowerRichland_v1_LS,SHW,18,8610,21.1
SHW__LowerRichland_v1_LS_f20538.png,SHW__LowerRichland_v1_LS,SHW,51,20538,21.1
SHW__LowerRichland_v1_LS_f40140.png,SHW__LowerRichland_v1_LS,SHW,110,40140,21.1
SHW__NIron_v1_LS_f7452.png,SHW__NIron_v1_LS,SHW,18,7452,21.1
SHW__NIron_v1_LS_f25680.png,SHW__NIron_v1_LS,SHW,52,25680,21.1
SHW__PleasantHick_v1_LS_f46812.png,SHW__PleasantHick_v1_LS,SHW,96,46812,21.1
SHW__PleasantHick_v1_LS_f68088.png,SHW__PleasantHick_v1_LS,SHW,153,68088,21.1
SHW__PleasantHick_v1_LS_f68250.png,SHW__PleasantHick_v1_LS,SHW,154,68250,21.1
SHW__Robinson_v1_LS_f3450.png,SHW__Robinson_v1_LS,SHW,8,3450,21.1
SHW__Robinson_v1_LS_f16998.png,SHW__Robinson_v1_LS,SHW,38,16998,21.1
SHW__SBassett_v1_LS_f12186.png,SHW__SBassett_v1_LS,SHW,19,12186,21.1
SHW__SHog_v1_LS_f6348.png,SHW__SHog_v1_LS,SHW,3,6348,21.1
SHW__UpperRichland_v1_LS_f2052.png,SHW__UpperRichland_v1_LS,SHW,4,2052,21.1
SHW__WhoopieCatDam_v1_LS_f5658.png,SHW__WhoopieCatDam_v1_LS,SHW,13,5658,21.1
SHB__NShelbyRdpink_v1_LS_f1284.png,SHB__NShelbyRdpink_v1_LS,SHB,2,1284,21.0
SHB__NShelbyRdpink_v1_LS_f7860.png,SHB__NShelbyRdpink_v1_LS,SHB,17,7860,21.0
SHB__NWolfCreekblue_v1_LS_f9198.png,SHB__NWolfCreekblue_v1_LS,SHB,28,9198,21.0
SHB__NWolfCreekblue_v1_LS_f20244.png,SHB__NWolfCreekblue_v1_LS,SHB,46,20244,21.0
SHB__NWolfCreekblue_v1_LS_f26580.png,SHB__NWolfCreekblue_v1_LS,SHB,65,26580,21.0
SHB__NWolfCreekblue_v1_LS_f39138.png,SHB__NWolfCreekblue_v1_LS,SHB,86,39138,21.0
SHB__NWolfCreekblue_v1_LS_f65820.png,SHB__NWolfCreekblue_v1_LS,SHB,146,65820,21.0
SHB__NWolfCreekblue_v1_LS_f66294.png,SHB__NWolfCreekblue_v1_LS,SHB,148,66294,21.0
SHB__RedFoxLn_v1_LS_f51300.png,SHB__RedFoxLn_v1_LS,SHB,75,51300,21.0
SHB__RedFoxLn_v1_LS_f75408.png,SHB__RedFoxLn_v1_LS,SHB,114,75408,21.0
SHW__HogThief_v1_LS_f1788.png,SHW__HogThief_v1_LS,SHW,3,1788,21.0
SHW__HogThief_v1_LS_f18144.png,SHW__HogThief_v1_LS,SHW,34,18144,21.0
SHW__HogThief_v1_LS_f19044.png,SHW__HogThief_v1_LS,SHW,39,19044,21.0
SHW__LowerRichland_v1_LS_f4158.png,SHW__LowerRichland_v1_LS,SHW,5,4158,21.0
SHW__LowerRichland_v1_LS_f12144.png,SHW__LowerRichland_v1_LS,SHW,23,12144,21.0
SHW__LowerRichland_v1_LS_f50586.png,SHW__LowerRichland_v1_LS,SHW,137,50586,21.0
SHW__Melvin_v1_LS_f14322.png,SHW__Melvin_v1_LS,SHW,22,14322,21.0
SHW__NIron_v1_LS_f26664.png,SHW__NIron_v1_LS,SHW,56,26664,21.0
SHW__NIron_v1_LS_f27618.png,SHW__NIron_v1_LS,SHW,60,27618,21.0
SHW__PleasantHick_v1_LS_f19812.png,SHW__PleasantHick_v1_LS,SHW,39,19812,21.0
SHW__PleasantHick_v1_LS_f38928.png,SHW__PleasantHick_v1_LS,SHW,81,38928,21.0
SHW__SBassett_v1_LS_f20442.png,SHW__SBassett_v1_LS,SHW,32,20442,21.0
SHW__WhoopieCatDam_v1_LS_f3786.png,SHW__WhoopieCatDam_v1_LS,SHW,8,3786,21.0
TON__GiantCityRd_v1_LS_f1068.png,TON__GiantCityRd_v1_LS,TON,2,1068,21.0
TON__GiantCityRd_v1_LS_f9270.png,TON__GiantCityRd_v1_LS,TON,27,9270,21.0
TON__NatureTrail_v1_LS_f6042.png,TON__NatureTrail_v1_LS,TON,12,6042,21.0
MAS__N2379Rd_v1_LS_f8472.png,MAS__N2379Rd_v1_LS,MAS,12,8472,20.9
SHB__GolfDr_v1_LS_f7248.png,SHB__GolfDr_v1_LS,SHB,8,7248,20.9
SHB__NShelbyRdgreen_v1_LS_f1662.png,SHB__NShelbyRdgreen_v1_LS,SHB,3,1662,20.9
SHB__NShelbyRdpink_v1_LS_f858.png,SHB__NShelbyRdpink_v1_LS,SHB,1,858,20.9
SHB__NWolfCreekblue_v1_LS_f7548.png,SHB__NWolfCreekblue_v1_LS,SHB,21,7548,20.9
SHB__NWolfCreekblue_v1_LS_f20622.png,SHB__NWolfCreekblue_v1_LS,SHB,47,20622,20.9
SHB__NWolfCreekblue_v1_LS_f31722.png,SHB__NWolfCreekblue_v1_LS,SHB,76,31722,20.9
SHB__NWolfCreekblue_v1_LS_f56184.png,SHB__NWolfCreekblue_v1_LS,SHB,128,56184,20.9
SHB__NWolfCreekorange_v1_LS_f384.png,SHB__NWolfCreekorange_v1_LS,SHB,1,384,20.9
SHB__OverlookDr_v1_LS_f6102.png,SHB__OverlookDr_v1_LS,SHB,6,6102,20.9
SHB__OverlookDr_v1_LS_f19878.png,SHB__OverlookDr_v1_LS,SHB,28,19878,20.9
SHB__RedFoxLn_v1_LS_f28944.png,SHB__RedFoxLn_v1_LS,SHB,50,28944,20.9
SHW__HogThief_v1_LS_f18732.png,SHW__HogThief_v1_LS,SHW,37,18732,20.9
SHW__LowerRichland_v1_LS_f19434.png,SHW__LowerRichland_v1_LS,SHW,45,19434,20.9
SHW__LowerRichland_v1_LS_f20808.png,SHW__LowerRichland_v1_LS,SHW,52,20808,20.9
SHW__LowerRichland_v1_LS_f35934.png,SHW__LowerRichland_v1_LS,SHW,96,35934,20.9
SHW__LowerRichland_v1_LS_f39918.png,SHW__LowerRichland_v1_LS,SHW,109,39918,20.9
SHW__LowerRichland_v1_LS_f44850.png,SHW__LowerRichland_v1_LS,SHW,124,44850,20.9
SHW__LowerRichland_v1_LS_f52098.png,SHW__LowerRichland_v1_LS,SHW,142,52098,20.9
SHW__PleasantHick_v1_LS_f1062.png,SHW__PleasantHick_v1_LS,SHW,2,1062,20.9
SHW__PleasantHick_v1_LS_f8670.png,SHW__PleasantHick_v1_LS,SHW,18,8670,20.9
SHW__PleasantHick_v1_LS_f64422.png,SHW__PleasantHick_v1_LS,SHW,141,64422,20.9
SHW__Robinson_v1_LS_f12204.png,SHW__Robinson_v1_LS,SHW,26,12204,20.9
SHW__SBassett_v1_LS_f6348.png,SHW__SBassett_v1_LS,SHW,14,6348,20.9
SHW__SBassett_v1_LS_f20634.png,SHW__SBassett_v1_LS,SHW,33,20634,20.9
SHW__UpperRichland_v1_LS_f4812.png,SHW__UpperRichland_v1_LS,SHW,13,4812,20.9
SHW__UpperRichland_v1_LS_f8820.png,SHW__UpperRichland_v1_LS,SHW,22,8820,20.9
TON__GiantCityRd_v1_LS_f1902.png,TON__GiantCityRd_v1_LS,TON,7,1902,20.9
TON__GiantCityRd_v1_LS_f8922.png,TON__GiantCityRd_v1_LS,TON,25,8922,20.9
MAS__EMarseilles_v1_LS_f16998.png,MAS__EMarseilles_v1_LS,MAS,11,16998,20.8
MAS__WMarseilles_v1_LS_f10530.png,MAS__WMarseilles_v1_LS,MAS,11,10530,20.8
MAS__WMarseilles_v2_LS_f5130.png,MAS__WMarseilles_v2_LS,MAS,5,5130,20.8
SHB__NShelbyRdblue_v1_LS_f1440.png,SHB__NShelbyRdblue_v1_LS,SHB,2,1440,20.8
SHB__NShelbyRdgreen_v1_LS_f2514.png,SHB__NShelbyRdgreen_v1_LS,SHB,9,2514,20.8
SHB__NWolfCreekblue_v1_LS_f22038.png,SHB__NWolfCreekblue_v1_LS,SHB,51,22038,20.8
SHB__NWolfCreekblue_v1_LS_f23634.png,SHB__NWolfCreekblue_v1_LS,SHB,56,23634,20.8
SHB__NWolfCreekorange_v1_LS_f5514.png,SHB__NWolfCreekorange_v1_LS,SHB,9,5514,20.8
SHB__OverlookDr_v1_LS_f4398.png,SHB__OverlookDr_v1_LS,SHB,3,4398,20.8
SHB__OverlookDr_v1_LS_f17742.png,SHB__OverlookDr_v1_LS,SHB,22,17742,20.8
SHB__RedFoxLn_v1_LS_f36624.png,SHB__RedFoxLn_v1_LS,SHB,62,36624,20.8
SHB__RedFoxLn_v1_LS_f83226.png,SHB__RedFoxLn_v1_LS,SHB,131,83226,20.8
SHB__WolfCreekRd_v1_LS_f954.png,SHB__WolfCreekRd_v1_LS,SHB,2,954,20.8
SHW__HogThief_v1_LS_f7158.png,SHW__HogThief_v1_LS,SHW,8,7158,20.8
SHW__LowerRichland_v1_LS_f15150.png,SHW__LowerRichland_v1_LS,SHW,31,15150,20.8
SHW__LowerRichland_v1_LS_f20910.png,SHW__LowerRichland_v1_LS,SHW,53,20910,20.8
SHW__LowerRichland_v1_LS_f36210.png,SHW__LowerRichland_v1_LS,SHW,98,36210,20.8
SHW__LowerRichland_v1_LS_f37836.png,SHW__LowerRichland_v1_LS,SHW,104,37836,20.8
SHW__LowerRichland_v1_LS_f51660.png,SHW__LowerRichland_v1_LS,SHW,140,51660,20.8
SHW__NIron_v1_LS_f31032.png,SHW__NIron_v1_LS,SHW,71,31032,20.8
SHW__PleasantHick_v1_LS_f1230.png,SHW__PleasantHick_v1_LS,SHW,3,1230,20.8
SHW__PleasantHick_v1_LS_f2538.png,SHW__PleasantHick_v1_LS,SHW,4,2538,20.8
SHW__PleasantHick_v1_LS_f30438.png,SHW__PleasantHick_v1_LS,SHW,65,30438,20.8
SHW__PleasantHick_v1_LS_f46410.png,SHW__PleasantHick_v1_LS,SHW,95,46410,20.8
SHW__PleasantHick_v1_LS_f63552.png,SHW__PleasantHick_v1_LS,SHW,138,63552,20.8
SHW__SBassett_v1_LS_f14610.png,SHW__SBassett_v1_LS,SHW,23,14610,20.8
SHW__WhoopieCatDam_v1_LS_f2442.png,SHW__WhoopieCatDam_v1_LS,SHW,4,2442,20.8
MAS__EMarseilles_v1_LS_f16560.png,MAS__EMarseilles_v1_LS,MAS,9,16560,20.7
MAS__N25thRdBlue_v1_LS_f2442.png,MAS__N25thRdBlue_v1_LS,MAS,4,2442,20.7
MAS__EMarseilles_v2_LS_f2694.png,MAS__EMarseilles_v2_LS,MAS,9,2694,20.7
MAS__N25thBlue_v2_LS_f12708.png,MAS__N25thBlue_v2_LS,MAS,13,12708,20.7
MAS__WMarseilles_v2_LS_f32184.png,MAS__WMarseilles_v2_LS,MAS,31,32184,20.7
SHB__NWolfCreekblue_v1_LS_f1524.png,SHB__NWolfCreekblue_v1_LS,SHB,5,1524,20.7
SHB__NWolfCreekblue_v1_LS_f5214.png,SHB__NWolfCreekblue_v1_LS,SHB,17,5214,20.7
SHB__NWolfCreekblue_v1_LS_f24342.png,SHB__NWolfCreekblue_v1_LS,SHB,59,24342,20.7
SHB__NWolfCreekblue_v1_LS_f32394.png,SHB__NWolfCreekblue_v1_LS,SHB,79,32394,20.7
SHB__NWolfCreekblue_v1_LS_f41748.png,SHB__NWolfCreekblue_v1_LS,SHB,92,41748,20.7
SHB__NWolfCreekblue_v1_LS_f46350.png,SHB__NWolfCreekblue_v1_LS,SHB,103,46350,20.7
SHB__RedFoxLn_v1_LS_f34584.png,SHB__RedFoxLn_v1_LS,SHB,55,34584,20.7
SHW__LowerRichland_v1_LS_f14868.png,SHW__LowerRichland_v1_LS,SHW,29,14868,20.7
SHW__LowerRichland_v1_LS_f17088.png,SHW__LowerRichland_v1_LS,SHW,36,17088,20.7
SHW__LowerRichland_v1_LS_f23796.png,SHW__LowerRichland_v1_LS,SHW,65,23796,20.7
SHW__LowerRichland_v1_LS_f25290.png,SHW__LowerRichland_v1_LS,SHW,69,25290,20.7
SHW__LowerRichland_v1_LS_f29802.png,SHW__LowerRichland_v1_LS,SHW,78,29802,20.7
SHW__LowerRichland_v1_LS_f34776.png,SHW__LowerRichland_v1_LS,SHW,91,34776,20.7
SHW__LowerRichland_v1_LS_f36108.png,SHW__LowerRichland_v1_LS,SHW,97,36108,20.7
SHW__LowerRichland_v1_LS_f45774.png,SHW__LowerRichland_v1_LS,SHW,126,45774,20.7
SHW__Melvin_v1_LS_f12552.png,SHW__Melvin_v1_LS,SHW,18,12552,20.7
SHW__NBassett_v1_LS_f4866.png,SHW__NBassett_v1_LS,SHW,13,4866,20.7
SHW__NBassett_v1_LS_f11010.png,SHW__NBassett_v1_LS,SHW,26,11010,20.7
SHW__NIron_v1_LS_f1278.png,SHW__NIron_v1_LS,SHW,3,1278,20.7
SHW__NIron_v1_LS_f6990.png,SHW__NIron_v1_LS,SHW,16,6990,20.7
SHW__NIron_v1_LS_f27474.png,SHW__NIron_v1_LS,SHW,59,27474,20.7
SHW__NIron_v1_LS_f35376.png,SHW__NIron_v1_LS,SHW,81,35376,20.7
SHW__PleasantHick_v1_LS_f9102.png,SHW__PleasantHick_v1_LS,SHW,19,9102,20.7
SHW__PleasantHick_v1_LS_f29124.png,SHW__PleasantHick_v1_LS,SHW,60,29124,20.7
SHW__PleasantHick_v1_LS_f35748.png,SHW__PleasantHick_v1_LS,SHW,77,35748,20.7
SHW__Robinson_v1_LS_f3162.png,SHW__Robinson_v1_LS,SHW,7,3162,20.7
SHW__Robinson_v1_LS_f14262.png,SHW__Robinson_v1_LS,SHW,34,14262,20.7
SHW__SHog_v1_LS_f9336.png,SHW__SHog_v1_LS,SHW,9,9336,20.7
TON__Upper40_v1_LS_f2082.png,TON__Upper40_v1_LS,TON,3,2082,20.7
MAS__EMarseilles_v2_LS_f906.png,MAS__EMarseilles_v2_LS,MAS,4,906,20.6
MAS__WMarseilles_v2_LS_f8508.png,MAS__WMarseilles_v2_LS,MAS,14,8508,20.6
SHB__NWolfCreekblue_v1_LS_f906.png,SHB__NWolfCreekblue_v1_LS,SHB,3,906,20.6
SHB__NWolfCreekblue_v1_LS_f11022.png,SHB__NWolfCreekblue_v1_LS,SHB,35,11022,20.6
SHB__NWolfCreekblue_v1_LS_f59568.png,SHB__NWolfCreekblue_v1_LS,SHB,136,59568,20.6
SHB__RedFoxLn_v1_LS_f5868.png,SHB__RedFoxLn_v1_LS,SHB,8,5868,20.6
SHB__RedFoxLn_v1_LS_f14640.png,SHB__RedFoxLn_v1_LS,SHB,21,14640,20.6
SHB__RedFoxLn_v1_LS_f18450.png,SHB__RedFoxLn_v1_LS,SHB,31,18450,20.6
SHB__RedFoxLn_v1_LS_f24120.png,SHB__RedFoxLn_v1_LS,SHB,41,24120,20.6
SHB__RedFoxLn_v1_LS_f45558.png,SHB__RedFoxLn_v1_LS,SHB,66,45558,20.6
SHB__RedFoxLn_v1_LS_f64104.png,SHB__RedFoxLn_v1_LS,SHB,96,64104,20.6
SHB__RedFoxLn_v1_LS_f70362.png,SHB__RedFoxLn_v1_LS,SHB,100,70362,20.6
SHW__HogThief_v1_LS_f18006.png,SHW__HogThief_v1_LS,SHW,33,18006,20.6
SHW__LowerRichland_v1_LS_f7704.png,SHW__LowerRichland_v1_LS,SHW,16,7704,20.6
SHW__LowerRichland_v1_LS_f18612.png,SHW__LowerRichland_v1_LS,SHW,41,18612,20.6
SHW__LowerRichland_v1_LS_f30318.png,SHW__LowerRichland_v1_LS,SHW,80,30318,20.6
SHW__LowerRichland_v1_LS_f39792.png,SHW__LowerRichland_v1_LS,SHW,108,39792,20.6
SHW__LowerRichland_v1_LS_f51078.png,SHW__LowerRichland_v1_LS,SHW,138,51078,20.6
SHW__NIron_v1_LS_f4146.png,SHW__NIron_v1_LS,SHW,10,4146,20.6
SHW__NIron_v1_LS_f4800.png,SHW__NIron_v1_LS,SHW,12,4800,20.6
SHW__NIron_v1_LS_f24504.png,SHW__NIron_v1_LS,SHW,48,24504,20.6
SHW__PleasantHick_v1_LS_f2616.png,SHW__PleasantHick_v1_LS,SHW,5,2616,20.6
SHW__PleasantHick_v1_LS_f3354.png,SHW__PleasantHick_v1_LS,SHW,10,3354,20.6
SHW__PleasantHick_v1_LS_f4230.png,SHW__PleasantHick_v1_LS,SHW,12,4230,20.6
SHW__PleasantHick_v1_LS_f21330.png,SHW__PleasantHick_v1_LS,SHW,43,21330,20.6
SHW__PleasantHick_v1_LS_f47490.png,SHW__PleasantHick_v1_LS,SHW,100,47490,20.6
SHW__Robinson_v1_LS_f6624.png,SHW__Robinson_v1_LS,SHW,15,6624,20.6
SHW__Robinson_v1_LS_f12402.png,SHW__Robinson_v1_LS,SHW,27,12402,20.6
SHW__SHog_v1_LS_f11796.png,SHW__SHog_v1_LS,SHW,14,11796,20.6
TON__GiantCityRd_v1_LS_f1362.png,TON__GiantCityRd_v1_LS,TON,4,1362,20.6
TON__OikosRd_v1_LS_f1908.png,TON__OikosRd_v1_LS,TON,1,1908,20.6
TON__OikosRd_v1_LS_f4716.png,TON__OikosRd_v1_LS,TON,7,4716,20.6
TON__OikosRd_v1_LS_f7236.png,TON__OikosRd_v1_LS,TON,11,7236,20.6
MAS__EMarseilles_v1_LS_f11418.png,MAS__EMarseilles_v1_LS,MAS,2,11418,20.5
MAS__WMarseilles_v2_LS_f31686.png,MAS__WMarseilles_v2_LS,MAS,30,31686,20.5
SHB__EagleCreekDrEtc_v1_LS_f8250.png,SHB__EagleCreekDrEtc_v1_LS,SHB,14,8250,20.5
SHB__NWolfCreekblue_v1_LS_f46680.png,SHB__NWolfCreekblue_v1_LS,SHB,104,46680,20.5
SHB__OverlookDr_v1_LS_f7260.png,SHB__OverlookDr_v1_LS,SHB,10,7260,20.5
SHB__RedFoxLn_v1_LS_f10920.png,SHB__RedFoxLn_v1_LS,SHB,11,10920,20.5
SHB__RedFoxLn_v1_LS_f11280.png,SHB__RedFoxLn_v1_LS,SHB,12,11280,20.5
SHB__RedFoxLn_v1_LS_f13686.png,SHB__RedFoxLn_v1_LS,SHB,17,13686,20.5
SHB__RedFoxLn_v1_LS_f35934.png,SHB__RedFoxLn_v1_LS,SHB,59,35934,20.5
SHB__RedFoxLn_v1_LS_f80094.png,SHB__RedFoxLn_v1_LS,SHB,128,80094,20.5
SHB__RedFoxLn_v1_LS_f80628.png,SHB__RedFoxLn_v1_LS,SHB,130,80628,20.5
SHB__RedFoxLn_v1_LS_f84720.png,SHB__RedFoxLn_v1_LS,SHB,133,84720,20.5
SHW__HogThief_v1_LS_f12150.png,SHW__HogThief_v1_LS,SHW,19,12150,20.5
SHW__LowerRichland_v1_LS_f8112.png,SHW__LowerRichland_v1_LS,SHW,17,8112,20.5
SHW__LowerRichland_v1_LS_f9996.png,SHW__LowerRichland_v1_LS,SHW,20,9996,20.5
SHW__LowerRichland_v1_LS_f18426.png,SHW__LowerRichland_v1_LS,SHW,40,18426,20.5
SHW__LowerRichland_v1_LS_f51888.png,SHW__LowerRichland_v1_LS,SHW,141,51888,20.5
SHW__NBassett_v1_LS_f4122.png,SHW__NBassett_v1_LS,SHW,10,4122,20.5
SHW__NIron_v1_LS_f4362.png,SHW__NIron_v1_LS,SHW,11,4362,20.5
SHW__NIron_v1_LS_f21288.png,SHW__NIron_v1_LS,SHW,41,21288,20.5
SHW__PleasantHick_v1_LS_f65310.png,SHW__PleasantHick_v1_LS,SHW,144,65310,20.5
SHW__Robinson_v1_LS_f5058.png,SHW__Robinson_v1_LS,SHW,10,5058,20.5
SHW__WhoopieCatDam_v1_LS_f3282.png,SHW__WhoopieCatDam_v1_LS,SHW,7,3282,20.5
SHB__GolfDr_v1_LS_f7422.png,SHB__GolfDr_v1_LS,SHB,9,7422,20.4
SHB__NShelbyRdgreen_v1_LS_f1560.png,SHB__NShelbyRdgreen_v1_LS,SHB,2,1560,20.4
SHB__NWolfCreekblue_v1_LS_f8502.png,SHB__NWolfCreekblue_v1_LS,SHB,24,8502,20.4
SHB__NWolfCreekblue_v1_LS_f12222.png,SHB__NWolfCreekblue_v1_LS,SHB,40,12222,20.4
SHB__NWolfCreekblue_v1_LS_f15384.png,SHB__NWolfCreekblue_v1_LS,SHB,43,15384,20.4
SHB__NWolfCreekblue_v1_LS_f21006.png,SHB__NWolfCreekblue_v1_LS,SHB,48,21006,20.4
SHB__NWolfCreekblue_v1_LS_f31974.png,SHB__NWolfCreekblue_v1_LS,SHB,77,31974,20.4
SHB__NWolfCreekblue_v1_LS_f56502.png,SHB__NWolfCreekblue_v1_LS,SHB,130,56502,20.4
SHB__OverlookDr_v1_LS_f5718.png,SHB__OverlookDr_v1_LS,SHB,5,5718,20.4
SHB__RedFoxLn_v1_LS_f72492.png,SHB__RedFoxLn_v1_LS,SHB,107,72492,20.4
SHW__HogThief_v1_LS_f16146.png,SHW__HogThief_v1_LS,SHW,28,16146,20.4
SHW__HogThief_v1_LS_f18546.png,SHW__HogThief_v1_LS,SHW,36,18546,20.4
SHW__LowerRichland_v1_LS_f15018.png,SHW__LowerRichland_v1_LS,SHW,30,15018,20.4
SHW__LowerRichland_v1_LS_f18132.png,SHW__LowerRichland_v1_LS,SHW,39,18132,20.4
SHW__LowerRichland_v1_LS_f20430.png,SHW__LowerRichland_v1_LS,SHW,50,20430,20.4
SHW__LowerRichland_v1_LS_f22974.png,SHW__LowerRichland_v1_LS,SHW,61,22974,20.4
SHW__LowerRichland_v1_LS_f34014.png,SHW__LowerRichland_v1_LS,SHW,87,34014,20.4
SHW__LowerRichland_v1_LS_f40506.png,SHW__LowerRichland_v1_LS,SHW,112,40506,20.4
SHW__LowerRichland_v1_LS_f54780.png,SHW__LowerRichland_v1_LS,SHW,148,54780,20.4
SHW__NIron_v1_LS_f948.png,SHW__NIron_v1_LS,SHW,2,948,20.4
SHW__NIron_v1_LS_f2202.png,SHW__NIron_v1_LS,SHW,4,2202,20.4
SHW__PleasantHick_v1_LS_f24750.png,SHW__PleasantHick_v1_LS,SHW,53,24750,20.4
SHW__PleasantHick_v1_LS_f43974.png,SHW__PleasantHick_v1_LS,SHW,90,43974,20.4
SHW__PleasantHick_v1_LS_f63078.png,SHW__PleasantHick_v1_LS,SHW,137,63078,20.4
SHW__Robinson_v1_LS_f1236.png,SHW__Robinson_v1_LS,SHW,3,1236,20.4
TON__GiantCityRd_v1_LS_f6510.png,TON__GiantCityRd_v1_LS,TON,17,6510,20.4
TON__Upper40_v1_LS_f1986.png,TON__Upper40_v1_LS,TON,2,1986,20.4
MAS__WMarseilles_v2_LS_f32616.png,MAS__WMarseilles_v2_LS,MAS,32,32616,20.3
SHB__NWolfCreekblue_v1_LS_f9780.png,SHB__NWolfCreekblue_v1_LS,SHB,31,9780,20.3
