video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
PleasantHick_SHW_01.18.2026_LS.mp4,108,51450,51558,857.9,859.7,1.8,9,51456,23.4,0,60,582,496
PleasantHick_SHW_01.18.2026_LS.mp4,109,51630,51702,860.9,862.1,1.2,3,51702,28.8,6,253,406,459
PleasantHick_SHW_01.18.2026_LS.mp4,110,51774,51936,863.3,866.01,2.7,16,51882,33.5,4,140,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,111,52008,52068,867.21,868.21,1.0,5,52026,22.9,16,252,630,501
PleasantHick_SHW_01.18.2026_LS.mp4,112,52176,52212,870.01,870.61,0.6,6,52212,22.6,8,89,640,484
PleasantHick_SHW_01.18.2026_LS.mp4,113,52278,53556,871.71,893.02,21.31,144,53538,30.0,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,114,53676,53700,895.02,895.42,0.4,4,53700,22.8,43,249,589,464
PleasantHick_SHW_01.18.2026_LS.mp4,115,53814,54162,897.32,903.12,5.8,29,54054,34.7,17,40,565,290
PleasantHick_SHW_01.18.2026_LS.mp4,116,54372,54660,906.62,911.43,4.8,47,54384,33.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,117,54720,55080,912.43,918.43,6.0,17,54846,30.0,21,253,640,508
PleasantHick_SHW_01.18.2026_LS.mp4,118,55344,55350,922.83,922.93,0.1,2,55344,20.1,591,193,625,217
PleasantHick_SHW_01.18.2026_LS.mp4,119,55818,55830,930.74,930.94,0.2,3,55830,21.9,31,390,231,498
PleasantHick_SHW_01.18.2026_LS.mp4,120,55896,55908,932.04,932.24,0.2,2,55896,19.9,371,345,564,434
PleasantHick_SHW_01.18.2026_LS.mp4,121,55980,56010,933.44,933.94,0.5,5,55980,23.2,0,0,332,501
PleasantHick_SHW_01.18.2026_LS.mp4,122,56070,56628,934.94,944.24,9.3,71,56232,33.0,0,0,640,509
PleasantHick_SHW_01.18.2026_LS.mp4,123,56688,56706,945.24,945.54,0.3,2,56688,21.4,17,423,59,476
