frame,time_s,n_blobs,peak_score
23250,387.73,2,24.8
23256,387.83,2,25.7
23262,387.93,2,25.8
23268,388.03,2,25.4
23274,388.13,3,25.8
23280,388.23,2,25.6
23286,388.33,2,25.1
23292,388.43,2,25.5
23298,388.53,2,25.4
23304,388.63,2,25.5
23310,388.73,2,25.4
23316,388.83,2,25.4
23322,388.93,2,25.6
23328,389.03,2,25.4
23334,389.13,2,25.8
23340,389.23,2,25.5
23346,389.33,2,25.4
23352,389.43,3,25.1
23358,389.53,2,25.4
23364,389.63,3,25.2
23370,389.73,3,25.1
23376,389.83,2,25.0
23382,389.93,4,25.2
23388,390.03,2,25.1
23394,390.13,2,25.3
23400,390.23,2,24.9
23406,390.33,2,25.3
23412,390.43,2,25.7
23418,390.53,2,25.0
23424,390.63,2,25.4
23430,390.73,2,25.3
23436,390.83,2,25.3
23442,390.93,2,25.2
23448,391.03,2,25.0
23454,391.13,2,25.0
23460,391.23,2,24.8
23466,391.33,2,24.9
