video,site,track_id,count,touches_n_deer,n_frames,span_s,mean_conf,topk_conf,mean_box_px
Melvin_SHW_01.18.2026_LS,SHW,9059,0,0,7,0.4,0.0305,0.0335,1597.7
Melvin_SHW_01.18.2026_LS,SHW,9060,0,0,1,0.02,0.0346,0.0346,366.7
Melvin_SHW_01.18.2026_LS,SHW,9061,0,0,3,0.18,0.0624,0.0624,1442.5
Melvin_SHW_01.18.2026_LS,SHW,9062,0,0,1,0.02,0.0293,0.0293,699.9
Melvin_SHW_01.18.2026_LS,SHW,9063,0,0,5,0.08,0.1004,0.1004,1085.3
Melvin_SHW_01.18.2026_LS,SHW,9064,0,0,1,0.02,0.23,0.23,1276.8
Melvin_SHW_01.18.2026_LS,SHW,9065,0,0,1,0.02,0.0335,0.0335,2323.5
Melvin_SHW_01.18.2026_LS,SHW,9066,0,0,1,0.02,0.0995,0.0995,370.5
Melvin_SHW_01.18.2026_LS,SHW,9067,0,0,5,0.12,0.0324,0.0324,349.9
Melvin_SHW_01.18.2026_LS,SHW,9068,0,0,3,0.02,0.028,0.028,386.8
Melvin_SHW_01.18.2026_LS,SHW,9069,0,0,30,2.33,0.0878,0.2509,1000.0
Melvin_SHW_01.18.2026_LS,SHW,9070,0,0,1,0.02,0.0258,0.0258,4156.5
Melvin_SHW_01.18.2026_LS,SHW,9071,0,0,1,0.02,0.0345,0.0345,1268.3
Melvin_SHW_01.18.2026_LS,SHW,9072,0,0,8,1.25,0.0663,0.0934,1064.5
Melvin_SHW_01.18.2026_LS,SHW,9073,0,0,2,0.33,0.0422,0.0422,502.8
Melvin_SHW_01.18.2026_LS,SHW,9074,0,0,1,0.02,0.0355,0.0355,940.6
Melvin_SHW_01.18.2026_LS,SHW,9075,0,0,1,0.02,0.0357,0.0357,687.4
Melvin_SHW_01.18.2026_LS,SHW,9076,0,0,9,0.15,0.1442,0.1903,937.3
Melvin_SHW_01.18.2026_LS,SHW,9077,0,0,2,0.17,0.0289,0.0289,1051.4
Melvin_SHW_01.18.2026_LS,SHW,9078,0,0,2,0.03,0.0399,0.0399,1052.0
Melvin_SHW_01.18.2026_LS,SHW,9079,0,0,1,0.02,0.0224,0.0224,362.1
Melvin_SHW_01.18.2026_LS,SHW,9080,0,0,1,0.02,0.048,0.048,1286.7
Melvin_SHW_01.18.2026_LS,SHW,9081,0,0,1,0.02,0.0487,0.0487,216.1
Melvin_SHW_01.18.2026_LS,SHW,9082,0,0,1,0.02,0.0319,0.0319,523.2
Melvin_SHW_01.18.2026_LS,SHW,9083,0,0,1,0.02,0.033,0.033,237.2
Melvin_SHW_01.18.2026_LS,SHW,9084,0,0,5,0.12,0.0501,0.0501,1328.2
Melvin_SHW_01.18.2026_LS,SHW,9085,0,0,21,1.6,0.1016,0.2892,950.7
Melvin_SHW_01.18.2026_LS,SHW,9086,0,0,2,0.12,0.0339,0.0339,551.6
Melvin_SHW_01.18.2026_LS,SHW,9087,0,0,1,0.02,0.1007,0.1007,1811.7
Melvin_SHW_01.18.2026_LS,SHW,9088,0,0,2,0.47,0.0572,0.0572,1552.6
Melvin_SHW_01.18.2026_LS,SHW,9089,0,0,2,0.03,0.0275,0.0275,1002.5
Melvin_SHW_01.18.2026_LS,SHW,9090,0,0,1,0.02,0.1431,0.1431,579.0
Melvin_SHW_01.18.2026_LS,SHW,9091,0,0,2,0.03,0.0493,0.0493,1382.5
Melvin_SHW_01.18.2026_LS,SHW,9092,0,0,1,0.02,0.0221,0.0221,881.3
Melvin_SHW_01.18.2026_LS,SHW,9093,0,0,7,0.78,0.0929,0.1202,1190.6
Melvin_SHW_01.18.2026_LS,SHW,9094,0,0,1,0.02,0.0291,0.0291,709.4
Melvin_SHW_01.18.2026_LS,SHW,9095,0,0,6,0.6,0.1882,0.2216,1438.2
Melvin_SHW_01.18.2026_LS,SHW,9096,0,0,1,0.02,0.0336,0.0336,1039.3
Melvin_SHW_01.18.2026_LS,SHW,9097,0,0,4,0.13,0.1215,0.1215,2509.8
Melvin_SHW_01.18.2026_LS,SHW,9098,0,0,56,1.77,0.0809,0.2724,468.2
Melvin_SHW_01.18.2026_LS,SHW,9099,0,0,5,0.63,0.1107,0.1107,922.8
Melvin_SHW_01.18.2026_LS,SHW,9100,0,0,5,0.35,0.0769,0.0769,938.9
Melvin_SHW_01.18.2026_LS,SHW,9101,0,0,5,0.1,0.0546,0.0546,963.5
Melvin_SHW_01.18.2026_LS,SHW,9102,0,0,1,0.02,0.0324,0.0324,569.2
Melvin_SHW_01.18.2026_LS,SHW,9103,0,0,2,0.25,0.0382,0.0382,1445.5
Melvin_SHW_01.18.2026_LS,SHW,9104,0,0,1,0.02,0.038,0.038,1561.3
Melvin_SHW_01.18.2026_LS,SHW,9105,0,0,4,0.5,0.0637,0.0637,954.5
Melvin_SHW_01.18.2026_LS,SHW,9106,0,0,1,0.02,0.0212,0.0212,373.7
Melvin_SHW_01.18.2026_LS,SHW,9107,0,0,3,0.13,0.0469,0.0469,1963.8
Melvin_SHW_01.18.2026_LS,SHW,9108,0,0,9,0.23,0.0838,0.1313,804.4
Melvin_SHW_01.18.2026_LS,SHW,9109,0,0,3,0.5,0.028,0.028,420.9
Melvin_SHW_01.18.2026_LS,SHW,9110,0,0,8,0.07,0.0749,0.1013,1153.9
Melvin_SHW_01.18.2026_LS,SHW,9111,0,0,1,0.02,0.0475,0.0475,1390.9
Melvin_SHW_01.18.2026_LS,SHW,9112,0,0,8,0.72,0.0855,0.119,319.7
Melvin_SHW_01.18.2026_LS,SHW,9113,0,0,1,0.02,0.026,0.026,353.9
Melvin_SHW_01.18.2026_LS,SHW,9114,0,0,3,0.12,0.0624,0.0624,1758.3
Melvin_SHW_01.18.2026_LS,SHW,9115,0,0,2,0.03,0.0923,0.0923,497.8
Melvin_SHW_01.18.2026_LS,SHW,9116,0,0,11,1.02,0.0701,0.1111,597.0
Melvin_SHW_01.18.2026_LS,SHW,9117,0,0,8,0.62,0.0726,0.1015,880.2
Melvin_SHW_01.18.2026_LS,SHW,9118,0,0,3,0.48,0.0883,0.0883,2463.5
Melvin_SHW_01.18.2026_LS,SHW,9119,0,0,1,0.02,0.0899,0.0899,769.6
Melvin_SHW_01.18.2026_LS,SHW,9120,0,0,2,0.13,0.0975,0.0975,3280.9
Melvin_SHW_01.18.2026_LS,SHW,9121,0,0,39,2.45,0.0684,0.1582,640.9
Melvin_SHW_01.18.2026_LS,SHW,9122,0,0,1,0.02,0.0216,0.0216,1132.1
Melvin_SHW_01.18.2026_LS,SHW,9123,0,0,1,0.02,0.0362,0.0362,1160.6
Melvin_SHW_01.18.2026_LS,SHW,9124,0,0,2,0.05,0.0368,0.0368,502.5
Melvin_SHW_01.18.2026_LS,SHW,9125,0,0,1,0.02,0.024,0.024,489.6
Melvin_SHW_01.18.2026_LS,SHW,9126,0,0,1,0.02,0.0263,0.0263,461.0
Melvin_SHW_01.18.2026_LS,SHW,9127,0,0,1,0.02,0.0366,0.0366,290.6
Melvin_SHW_01.18.2026_LS,SHW,9128,0,0,1,0.02,0.0222,0.0222,241.5
Melvin_SHW_01.18.2026_LS,SHW,9129,0,0,8,0.78,0.0366,0.0429,435.4
Melvin_SHW_01.18.2026_LS,SHW,9130,0,0,2,0.03,0.0312,0.0312,1569.9
Melvin_SHW_01.18.2026_LS,SHW,9131,0,0,32,0.25,0.1109,0.3408,402.1
Melvin_SHW_01.18.2026_LS,SHW,9132,0,0,17,0.43,0.0971,0.2172,351.5
Melvin_SHW_01.18.2026_LS,SHW,9133,0,0,1,0.02,0.0553,0.0553,412.5
Melvin_SHW_01.18.2026_LS,SHW,9134,0,0,8,0.92,0.0703,0.0944,671.4
Melvin_SHW_01.18.2026_LS,SHW,9135,0,0,3,0.25,0.0501,0.0501,1255.9
Melvin_SHW_01.18.2026_LS,SHW,9136,0,0,2,0.02,0.026,0.026,1777.6
Melvin_SHW_01.18.2026_LS,SHW,9137,0,0,1,0.02,0.0784,0.0784,266.6
Melvin_SHW_01.18.2026_LS,SHW,9138,0,0,2,0.03,0.026,0.026,236.7
Melvin_SHW_01.18.2026_LS,SHW,9139,0,0,1,0.02,0.3307,0.3307,4436.0
Melvin_SHW_01.18.2026_LS,SHW,9140,0,0,4,0.68,0.0794,0.0794,841.6
Melvin_SHW_01.18.2026_LS,SHW,9141,0,0,1,0.02,0.0324,0.0324,651.0
Melvin_SHW_01.18.2026_LS,SHW,9142,0,0,1,0.02,0.0415,0.0415,912.0
Melvin_SHW_01.18.2026_LS,SHW,9143,0,0,1,0.02,0.075,0.075,931.2
Melvin_SHW_01.18.2026_LS,SHW,9144,0,0,1,0.02,0.0518,0.0518,2142.3
Melvin_SHW_01.18.2026_LS,SHW,9145,0,0,1,0.02,0.0269,0.0269,263.4
Melvin_SHW_01.18.2026_LS,SHW,9146,0,0,1,0.02,0.1077,0.1077,246.7
Melvin_SHW_01.18.2026_LS,SHW,9147,0,0,1,0.02,0.0537,0.0537,732.5
Melvin_SHW_01.18.2026_LS,SHW,9148,0,0,1,0.02,0.0205,0.0205,369.4
Melvin_SHW_01.18.2026_LS,SHW,9149,0,0,5,0.42,0.1065,0.1065,3742.0
Melvin_SHW_01.18.2026_LS,SHW,9150,0,0,1,0.02,0.331,0.331,2397.5
Melvin_SHW_01.18.2026_LS,SHW,9151,0,0,1,0.02,0.0513,0.0513,807.9
Melvin_SHW_01.18.2026_LS,SHW,9152,0,0,1,0.02,0.0235,0.0235,968.0
Melvin_SHW_01.18.2026_LS,SHW,9153,0,0,1,0.02,0.0205,0.0205,4429.0
Melvin_SHW_01.18.2026_LS,SHW,9154,0,0,1,0.02,0.049,0.049,252.7
Melvin_SHW_01.18.2026_LS,SHW,9155,0,0,1,0.02,0.0954,0.0954,356.6
Melvin_SHW_01.18.2026_LS,SHW,9156,0,0,17,1.5,0.0774,0.1564,1634.9
Melvin_SHW_01.18.2026_LS,SHW,9157,0,0,11,1.12,0.1427,0.263,1429.3
Melvin_SHW_01.18.2026_LS,SHW,9158,0,0,3,0.12,0.1663,0.1663,2553.3
Melvin_SHW_01.18.2026_LS,SHW,9159,0,0,1,0.02,0.0383,0.0383,349.3
Melvin_SHW_01.18.2026_LS,SHW,9160,0,0,1,0.02,0.0353,0.0353,175.6
Melvin_SHW_01.18.2026_LS,SHW,9161,0,0,1,0.02,0.0346,0.0346,1430.1
Melvin_SHW_01.18.2026_LS,SHW,9162,0,0,4,0.45,0.056,0.056,511.6
Melvin_SHW_01.18.2026_LS,SHW,9163,0,0,3,0.1,0.0304,0.0304,694.7
Melvin_SHW_01.18.2026_LS,SHW,9164,0,0,5,0.55,0.1036,0.1036,904.3
Melvin_SHW_01.18.2026_LS,SHW,9165,0,0,1,0.02,0.0283,0.0283,2513.6
Melvin_SHW_01.18.2026_LS,SHW,9166,0,0,11,0.7,0.125,0.215,981.8
Melvin_SHW_01.18.2026_LS,SHW,9167,0,0,1,0.02,0.0204,0.0204,1026.4
Melvin_SHW_01.18.2026_LS,SHW,9168,0,0,2,0.05,0.059,0.059,739.8
Melvin_SHW_01.18.2026_LS,SHW,9169,0,0,2,0.03,0.0437,0.0437,546.0
Melvin_SHW_01.18.2026_LS,SHW,9170,0,0,2,0.03,0.1014,0.1014,1014.6
Melvin_SHW_01.18.2026_LS,SHW,9171,0,0,1,0.02,0.0254,0.0254,401.8
Melvin_SHW_01.18.2026_LS,SHW,9172,0,0,1,0.02,0.024,0.024,320.4
Melvin_SHW_01.18.2026_LS,SHW,9173,0,0,1,0.02,0.0263,0.0263,1791.8
Melvin_SHW_01.18.2026_LS,SHW,9174,0,0,1,0.02,0.0387,0.0387,4125.7
Melvin_SHW_01.18.2026_LS,SHW,9175,0,0,4,0.17,0.0565,0.0565,700.1
Melvin_SHW_01.18.2026_LS,SHW,9176,0,0,1,0.02,0.0245,0.0245,621.3
Melvin_SHW_01.18.2026_LS,SHW,9177,0,0,1,0.02,0.0427,0.0427,1505.4
Melvin_SHW_01.18.2026_LS,SHW,9178,0,0,2,0.03,0.0269,0.0269,952.4
Melvin_SHW_01.18.2026_LS,SHW,9179,0,0,7,0.07,0.0568,0.0706,836.6
Melvin_SHW_01.18.2026_LS,SHW,9180,0,0,1,0.02,0.0263,0.0263,234.6
Melvin_SHW_01.18.2026_LS,SHW,9181,0,0,1,0.02,0.0449,0.0449,1898.4
Melvin_SHW_01.18.2026_LS,SHW,9182,0,0,7,0.12,0.0407,0.0466,900.3
Melvin_SHW_01.18.2026_LS,SHW,9183,0,0,8,0.28,0.0677,0.0919,821.2
Melvin_SHW_01.18.2026_LS,SHW,9184,0,0,1,0.02,0.0228,0.0228,853.1
Melvin_SHW_01.18.2026_LS,SHW,9185,0,0,3,0.27,0.0852,0.0852,1302.3
Melvin_SHW_01.18.2026_LS,SHW,9186,0,0,2,0.1,0.027,0.027,1291.7
Melvin_SHW_01.18.2026_LS,SHW,9187,0,0,1,0.02,0.2304,0.2304,1075.9
Melvin_SHW_01.18.2026_LS,SHW,9188,0,0,1,0.02,0.0319,0.0319,777.1
Melvin_SHW_01.18.2026_LS,SHW,9189,0,0,1,0.02,0.0242,0.0242,701.6
Melvin_SHW_01.18.2026_LS,SHW,9190,0,0,3,0.05,0.0861,0.0861,851.1
Melvin_SHW_01.18.2026_LS,SHW,9191,0,0,1,0.02,0.0622,0.0622,2601.0
Melvin_SHW_01.18.2026_LS,SHW,9192,0,0,2,0.17,0.0394,0.0394,1995.5
Melvin_SHW_01.18.2026_LS,SHW,9193,0,0,3,0.3,0.0327,0.0327,470.1
Melvin_SHW_01.18.2026_LS,SHW,9194,0,0,1,0.02,0.0223,0.0223,596.6
Melvin_SHW_01.18.2026_LS,SHW,9195,0,0,2,0.25,0.0355,0.0355,1679.0
Melvin_SHW_01.18.2026_LS,SHW,9196,0,0,3,0.05,0.0697,0.0697,416.5
Melvin_SHW_01.18.2026_LS,SHW,9197,0,0,7,0.07,0.0721,0.0904,652.0
Melvin_SHW_01.18.2026_LS,SHW,9198,0,0,1,0.02,0.0217,0.0217,584.6
Melvin_SHW_01.18.2026_LS,SHW,9199,0,0,2,0.07,0.152,0.152,602.1
Melvin_SHW_01.18.2026_LS,SHW,9200,0,0,1,0.02,0.1053,0.1053,1320.9
Melvin_SHW_01.18.2026_LS,SHW,9201,0,0,21,0.58,0.2087,0.4234,1452.1
Melvin_SHW_01.18.2026_LS,SHW,9202,0,0,1,0.02,0.0253,0.0253,1027.7
Melvin_SHW_01.18.2026_LS,SHW,9203,0,0,2,0.03,0.0325,0.0325,1224.9
Melvin_SHW_01.18.2026_LS,SHW,9204,0,0,4,0.62,0.0293,0.0293,1649.9
Melvin_SHW_01.18.2026_LS,SHW,9205,0,0,3,0.07,0.1902,0.1902,884.8
Melvin_SHW_01.18.2026_LS,SHW,9206,0,0,1,0.02,0.0511,0.0511,1164.8
Melvin_SHW_01.18.2026_LS,SHW,9207,0,0,4,0.1,0.1627,0.1627,1153.7
Melvin_SHW_01.18.2026_LS,SHW,9208,0,0,1,0.02,0.0211,0.0211,2797.2
Melvin_SHW_01.18.2026_LS,SHW,9209,0,0,1,0.02,0.0236,0.0236,1314.2
Melvin_SHW_01.18.2026_LS,SHW,9210,0,0,1,0.02,0.0362,0.0362,1358.5
Melvin_SHW_01.18.2026_LS,SHW,9211,0,0,2,0.15,0.061,0.061,810.1
Melvin_SHW_01.18.2026_LS,SHW,9212,0,0,1,0.02,0.0255,0.0255,215.7
Melvin_SHW_01.18.2026_LS,SHW,9213,0,0,1,0.02,0.0473,0.0473,908.0
Melvin_SHW_01.18.2026_LS,SHW,9214,0,0,1,0.02,0.0269,0.0269,702.5
Melvin_SHW_01.18.2026_LS,SHW,9215,0,0,1,0.02,0.0442,0.0442,572.4
Melvin_SHW_01.18.2026_LS,SHW,9216,0,0,3,0.12,0.0668,0.0668,517.4
Melvin_SHW_01.18.2026_LS,SHW,9217,0,0,1,0.02,0.0353,0.0353,428.4
Melvin_SHW_01.18.2026_LS,SHW,9218,0,0,2,0.12,0.0303,0.0303,939.9
Melvin_SHW_01.18.2026_LS,SHW,9219,0,0,6,0.17,0.0936,0.108,1778.0
Melvin_SHW_01.18.2026_LS,SHW,9220,0,0,1,0.02,0.0296,0.0296,1188.4
Melvin_SHW_01.18.2026_LS,SHW,9221,0,0,1,0.02,0.0314,0.0314,437.0
Melvin_SHW_01.18.2026_LS,SHW,9222,0,0,1,0.02,0.0319,0.0319,358.0
Melvin_SHW_01.18.2026_LS,SHW,9223,0,0,2,0.03,0.0327,0.0327,304.7
Melvin_SHW_01.18.2026_LS,SHW,9224,0,0,1,0.02,0.051,0.051,971.5
Melvin_SHW_01.18.2026_LS,SHW,9225,0,0,5,0.15,0.0904,0.0904,3090.6
Melvin_SHW_01.18.2026_LS,SHW,9226,0,0,1,0.02,0.0286,0.0286,708.5
Melvin_SHW_01.18.2026_LS,SHW,9227,0,0,1,0.02,0.0479,0.0479,1778.8
Melvin_SHW_01.18.2026_LS,SHW,9228,0,0,1,0.02,0.0408,0.0408,890.2
Melvin_SHW_01.18.2026_LS,SHW,9229,0,0,3,0.23,0.0471,0.0471,870.3
Melvin_SHW_01.18.2026_LS,SHW,9230,0,0,3,0.05,0.1652,0.1652,1389.3
Melvin_SHW_01.18.2026_LS,SHW,9231,0,0,4,0.48,0.0304,0.0304,401.1
Melvin_SHW_01.18.2026_LS,SHW,9232,0,0,1,0.02,0.0913,0.0913,534.0
Melvin_SHW_01.18.2026_LS,SHW,9233,0,0,2,0.03,0.0388,0.0388,950.0
Melvin_SHW_01.18.2026_LS,SHW,9234,0,0,1,0.02,0.0403,0.0403,600.4
Melvin_SHW_01.18.2026_LS,SHW,9235,0,0,1,0.02,0.022,0.022,235.8
Melvin_SHW_01.18.2026_LS,SHW,9236,0,0,1,0.02,0.0252,0.0252,296.1
Melvin_SHW_01.18.2026_LS,SHW,9237,0,0,1,0.02,0.0242,0.0242,403.5
Melvin_SHW_01.18.2026_LS,SHW,9238,0,0,1,0.02,0.0622,0.0622,1392.0
Melvin_SHW_01.18.2026_LS,SHW,9239,0,0,11,1.03,0.0442,0.0637,1146.8
Melvin_SHW_01.18.2026_LS,SHW,9240,0,0,6,0.75,0.0369,0.0398,1336.1
Melvin_SHW_01.18.2026_LS,SHW,9241,0,0,1,0.02,0.0262,0.0262,2470.0
Melvin_SHW_01.18.2026_LS,SHW,9242,0,0,1,0.02,0.0292,0.0292,1337.4
Melvin_SHW_01.18.2026_LS,SHW,9243,0,0,1,0.02,0.0378,0.0378,1132.5
Melvin_SHW_01.18.2026_LS,SHW,9244,0,0,1,0.02,0.0205,0.0205,820.5
Melvin_SHW_01.18.2026_LS,SHW,9245,0,0,1,0.02,0.0223,0.0223,777.8
Melvin_SHW_01.18.2026_LS,SHW,9246,0,0,1,0.02,0.0313,0.0313,496.6
Melvin_SHW_01.18.2026_LS,SHW,9247,0,0,6,0.62,0.0343,0.0371,1945.6
Melvin_SHW_01.18.2026_LS,SHW,9248,0,0,4,0.1,0.2145,0.2145,1364.6
Melvin_SHW_01.18.2026_LS,SHW,9249,0,0,2,0.43,0.0517,0.0517,2653.3
Melvin_SHW_01.18.2026_LS,SHW,9250,0,0,5,0.12,0.1048,0.1048,2118.4
Melvin_SHW_01.18.2026_LS,SHW,9251,0,0,1,0.02,0.0253,0.0253,1610.5
Melvin_SHW_01.18.2026_LS,SHW,9252,0,0,1,0.02,0.0296,0.0296,2382.2
Melvin_SHW_01.18.2026_LS,SHW,9253,0,0,1,0.02,0.0333,0.0333,2671.0
Melvin_SHW_01.18.2026_LS,SHW,9254,0,0,4,0.07,0.0612,0.0612,1614.7
Melvin_SHW_01.18.2026_LS,SHW,9255,0,0,2,0.05,0.0657,0.0657,2816.1
Melvin_SHW_01.18.2026_LS,SHW,9256,0,0,1,0.02,0.0284,0.0284,1526.8
Melvin_SHW_01.18.2026_LS,SHW,9257,0,0,4,0.08,0.0662,0.0662,701.7
Melvin_SHW_01.18.2026_LS,SHW,9258,0,0,1,0.02,0.0219,0.0219,976.5
Melvin_SHW_01.18.2026_LS,SHW,9259,0,0,1,0.02,0.0536,0.0536,1581.7
Melvin_SHW_01.18.2026_LS,SHW,9260,0,0,2,0.03,0.0296,0.0296,2502.0
Melvin_SHW_01.18.2026_LS,SHW,9261,0,0,5,0.92,0.0541,0.0541,2089.9
Melvin_SHW_01.18.2026_LS,SHW,9262,0,0,1,0.02,0.061,0.061,1145.5
Melvin_SHW_01.18.2026_LS,SHW,9263,0,0,1,0.02,0.0237,0.0237,929.0
Melvin_SHW_01.18.2026_LS,SHW,9264,0,0,3,0.25,0.0241,0.0241,1722.1
Melvin_SHW_01.18.2026_LS,SHW,9265,0,0,2,0.03,0.0463,0.0463,2045.5
Melvin_SHW_01.18.2026_LS,SHW,9266,0,0,1,0.02,0.0219,0.0219,543.7
Melvin_SHW_01.18.2026_LS,SHW,9267,0,0,5,0.82,0.1007,0.1007,1249.2
Melvin_SHW_01.18.2026_LS,SHW,9268,0,0,3,0.07,0.0237,0.0237,482.9
Melvin_SHW_01.18.2026_LS,SHW,9269,0,0,1,0.02,0.0204,0.0204,1323.7
Melvin_SHW_01.18.2026_LS,SHW,9270,0,0,5,0.53,0.0305,0.0305,2102.2
Melvin_SHW_01.18.2026_LS,SHW,9271,0,0,1,0.02,0.0397,0.0397,1996.0
Melvin_SHW_01.18.2026_LS,SHW,9272,0,0,1,0.02,0.0264,0.0264,1450.4
Melvin_SHW_01.18.2026_LS,SHW,9273,0,0,1,0.02,0.0238,0.0238,2363.0
Melvin_SHW_01.18.2026_LS,SHW,9274,0,0,2,0.43,0.0654,0.0654,1287.0
Melvin_SHW_01.18.2026_LS,SHW,9275,0,0,5,0.32,0.0612,0.0612,1034.2
Melvin_SHW_01.18.2026_LS,SHW,9276,0,0,1,0.02,0.0625,0.0625,1328.0
Melvin_SHW_01.18.2026_LS,SHW,9277,0,0,1,0.02,0.0359,0.0359,645.0
Melvin_SHW_01.18.2026_LS,SHW,9278,0,0,1,0.02,0.0207,0.0207,637.4
Melvin_SHW_01.18.2026_LS,SHW,9279,0,0,3,0.28,0.0314,0.0314,1520.2
Melvin_SHW_01.18.2026_LS,SHW,9280,0,0,1,0.02,0.0691,0.0691,2181.8
Melvin_SHW_01.18.2026_LS,SHW,9281,0,0,2,0.05,0.0459,0.0459,1928.1
Melvin_SHW_01.18.2026_LS,SHW,9282,0,0,1,0.02,0.0346,0.0346,533.1
Melvin_SHW_01.18.2026_LS,SHW,9283,0,0,4,0.48,0.114,0.114,737.8
Melvin_SHW_01.18.2026_LS,SHW,9284,0,0,1,0.02,0.0442,0.0442,1403.2
Melvin_SHW_01.18.2026_LS,SHW,9285,0,0,2,0.02,0.0827,0.0827,1050.2
Melvin_SHW_01.18.2026_LS,SHW,9286,0,1,36,1.0,0.1659,0.3357,772.6
Melvin_SHW_01.18.2026_LS,SHW,9287,0,0,1,0.02,0.0233,0.0233,1222.7
Melvin_SHW_01.18.2026_LS,SHW,9288,0,0,1,0.02,0.093,0.093,549.3
Melvin_SHW_01.18.2026_LS,SHW,9289,0,1,6,0.2,0.102,0.1181,1589.8
Melvin_SHW_01.18.2026_LS,SHW,9290,0,0,1,0.02,0.0941,0.0941,1160.8
Melvin_SHW_01.18.2026_LS,SHW,9291,0,0,1,0.02,0.0895,0.0895,1215.7
Melvin_SHW_01.18.2026_LS,SHW,9292,0,0,2,0.33,0.1281,0.1281,783.8
Melvin_SHW_01.18.2026_LS,SHW,9293,0,0,1,0.02,0.2608,0.2608,1688.2
Melvin_SHW_01.18.2026_LS,SHW,9294,0,0,1,0.02,0.0228,0.0228,748.1
Melvin_SHW_01.18.2026_LS,SHW,9295,0,0,1,0.02,0.0317,0.0317,352.4
Melvin_SHW_01.18.2026_LS,SHW,9296,0,0,2,0.03,0.12,0.12,1127.2
Melvin_SHW_01.18.2026_LS,SHW,9297,0,0,4,0.07,0.2067,0.2067,1841.6
Melvin_SHW_01.18.2026_LS,SHW,9298,0,0,1,0.02,0.0436,0.0436,514.6
Melvin_SHW_01.18.2026_LS,SHW,9299,0,0,3,0.22,0.1265,0.1265,2527.5
Melvin_SHW_01.18.2026_LS,SHW,9300,0,0,1,0.02,0.0283,0.0283,1099.1
Melvin_SHW_01.18.2026_LS,SHW,9301,0,0,1,0.02,0.0478,0.0478,2257.4
Melvin_SHW_01.18.2026_LS,SHW,9302,0,0,1,0.02,0.0216,0.0216,510.2
Melvin_SHW_01.18.2026_LS,SHW,9303,0,0,2,0.03,0.0232,0.0232,606.3
Melvin_SHW_01.18.2026_LS,SHW,9304,0,0,1,0.02,0.0204,0.0204,768.3
Melvin_SHW_01.18.2026_LS,SHW,9305,0,0,3,0.25,0.0503,0.0503,1126.4
Melvin_SHW_01.18.2026_LS,SHW,9306,0,0,1,0.02,0.0286,0.0286,2203.8
Melvin_SHW_01.18.2026_LS,SHW,9307,0,0,1,0.02,0.0322,0.0322,1446.5
Melvin_SHW_01.18.2026_LS,SHW,9308,0,0,1,0.02,0.0267,0.0267,552.6
Melvin_SHW_01.18.2026_LS,SHW,9309,0,0,4,0.2,0.1049,0.1049,1680.7
Melvin_SHW_01.18.2026_LS,SHW,9310,0,0,1,0.02,0.0876,0.0876,1918.3
Melvin_SHW_01.18.2026_LS,SHW,9311,0,0,1,0.02,0.0243,0.0243,852.1
Melvin_SHW_01.18.2026_LS,SHW,9312,0,0,11,1.03,0.0549,0.0894,1864.8
Melvin_SHW_01.18.2026_LS,SHW,9313,0,0,2,0.03,0.0334,0.0334,2012.9
Melvin_SHW_01.18.2026_LS,SHW,9314,0,0,1,0.02,0.0545,0.0545,661.4
Melvin_SHW_01.18.2026_LS,SHW,9315,0,0,1,0.02,0.0355,0.0355,1379.1
Melvin_SHW_01.18.2026_LS,SHW,9316,0,0,2,0.37,0.2316,0.2316,1763.4
Melvin_SHW_01.18.2026_LS,SHW,9317,0,0,13,0.97,0.113,0.222,2484.7
Melvin_SHW_01.18.2026_LS,SHW,9318,0,0,3,0.05,0.0533,0.0533,1509.8
Melvin_SHW_01.18.2026_LS,SHW,9319,0,0,5,0.23,0.1047,0.1047,2405.8
Melvin_SHW_01.18.2026_LS,SHW,9320,0,0,1,0.02,0.0277,0.0277,1576.2
Melvin_SHW_01.18.2026_LS,SHW,9321,0,1,119,5.0,0.0841,0.2838,853.4
Melvin_SHW_01.18.2026_LS,SHW,9322,0,0,4,0.67,0.2228,0.2228,2173.6
Melvin_SHW_01.18.2026_LS,SHW,9323,0,0,31,2.08,0.1129,0.3282,1959.0
Melvin_SHW_01.18.2026_LS,SHW,9324,0,0,1,0.02,0.0887,0.0887,2278.8
Melvin_SHW_01.18.2026_LS,SHW,9325,0,0,3,0.03,0.115,0.115,1993.0
Melvin_SHW_01.18.2026_LS,SHW,9326,0,0,9,0.53,0.0659,0.0962,1979.3
Melvin_SHW_01.18.2026_LS,SHW,9327,0,0,1,0.02,0.0721,0.0721,3016.0
Melvin_SHW_01.18.2026_LS,SHW,9328,0,0,1,0.02,0.022,0.022,1762.5
Melvin_SHW_01.18.2026_LS,SHW,9329,0,0,2,0.05,0.0674,0.0674,859.3
Melvin_SHW_01.18.2026_LS,SHW,9330,0,0,3,0.15,0.0518,0.0518,1950.9
Melvin_SHW_01.18.2026_LS,SHW,9331,0,0,1,0.02,0.0513,0.0513,649.0
Melvin_SHW_01.18.2026_LS,SHW,9332,1,1,73,3.1,0.0904,0.4687,925.4
Melvin_SHW_01.18.2026_LS,SHW,9333,0,0,1,0.02,0.0273,0.0273,656.6
Melvin_SHW_01.18.2026_LS,SHW,9334,0,0,4,0.87,0.0653,0.0653,3188.4
Melvin_SHW_01.18.2026_LS,SHW,9335,0,0,1,0.02,0.089,0.089,1764.9
