video,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
LowerRichland_SHW_01.18.2026_LS.mp4,135,49824,49848,830.81,831.21,0.4,2,49824,20.3,537,388,571,460
LowerRichland_SHW_01.18.2026_LS.mp4,136,50082,50358,835.12,839.72,4.6,17,50298,21.8,9,149,640,509
LowerRichland_SHW_01.18.2026_LS.mp4,137,50538,50676,842.72,845.02,2.3,8,50586,21.0,0,169,636,454
LowerRichland_SHW_01.18.2026_LS.mp4,138,51006,51108,850.52,852.22,1.7,4,51078,20.6,16,332,636,447
LowerRichland_SHW_01.18.2026_LS.mp4,139,51366,51456,856.53,858.03,1.5,4,51372,21.9,13,386,567,503
LowerRichland_SHW_01.18.2026_LS.mp4,140,51594,51708,860.33,862.23,1.9,7,51660,20.8,425,10,640,503
LowerRichland_SHW_01.18.2026_LS.mp4,141,51888,51894,865.23,865.33,0.1,2,51888,20.5,44,41,332,68
LowerRichland_SHW_01.18.2026_LS.mp4,142,52050,52200,867.93,870.43,2.5,12,52098,20.9,9,5,640,487
LowerRichland_SHW_01.18.2026_LS.mp4,143,52278,52446,871.73,874.54,2.8,9,52428,20.3,8,17,636,493
LowerRichland_SHW_01.18.2026_LS.mp4,144,52566,53490,876.54,891.94,15.41,112,53370,23.6,0,0,640,512
LowerRichland_SHW_01.18.2026_LS.mp4,145,53610,53766,893.95,896.55,2.6,11,53640,21.4,0,65,627,494
LowerRichland_SHW_01.18.2026_LS.mp4,146,53940,54054,899.45,901.35,1.9,9,54006,21.8,69,27,640,367
LowerRichland_SHW_01.18.2026_LS.mp4,147,54396,54414,907.05,907.35,0.3,3,54414,23.8,144,334,562,512
LowerRichland_SHW_01.18.2026_LS.mp4,148,54750,54834,912.95,914.36,1.4,5,54780,20.4,76,441,513,502
