frame,time_s,n_blobs,peak_score
3090,51.5,32,40.7
3096,51.6,25,35.8
3102,51.7,39,50.9
3108,51.8,34,38.2
3114,51.9,40,37.2
3120,52.0,26,35.8
3126,52.1,32,44.4
3132,52.2,33,39.3
3138,52.3,21,35.9
3144,52.4,23,33.7
3150,52.5,21,29.0
3156,52.6,14,30.4
3162,52.7,31,39.7
3168,52.8,30,33.8
3174,52.9,24,33.8
3180,53.0,40,37.4
3186,53.1,27,31.7
3192,53.2,21,33.3
3198,53.3,25,32.9
3204,53.4,32,36.6
3210,53.5,40,42.9
3216,53.6,37,31.6
3222,53.7,45,42.3
3228,53.8,30,42.0
3234,53.9,28,32.3
3240,54.0,32,36.8
3246,54.1,24,38.5
3252,54.2,27,28.1
3258,54.3,26,31.4
3264,54.4,30,33.9
3270,54.5,25,32.6
3276,54.6,21,29.8
3282,54.7,16,33.6
3288,54.8,16,36.3
3294,54.9,13,36.6
3300,55.0,14,31.7
3306,55.1,3,28.2
3312,55.2,3,24.8
3318,55.3,2,20.4
3324,55.4,8,25.6
3330,55.5,7,25.3
3336,55.6,7,24.5
3342,55.7,7,29.3
3348,55.8,10,26.5
3354,55.9,2,23.7
3360,56.0,5,30.0
3366,56.1,6,29.6
3372,56.2,7,25.1
3378,56.3,8,25.7
3384,56.4,4,28.6
3390,56.5,9,25.5
3396,56.6,12,26.3
3402,56.7,14,28.3
3408,56.8,22,41.7
3414,56.9,16,32.7
3420,57.0,21,28.6
3426,57.1,25,25.6
3432,57.2,27,28.4
3438,57.3,16,33.8
3444,57.4,21,36.1
3450,57.5,13,29.9
3456,57.6,10,38.6
3462,57.7,13,31.0
3468,57.8,11,33.1
3474,57.9,23,34.3
3480,58.0,28,31.2
3486,58.1,12,32.9
3492,58.2,19,28.9
3498,58.3,20,35.4
3504,58.4,21,32.7
3510,58.5,28,29.7
3516,58.6,24,28.0
3522,58.7,15,31.5
3528,58.8,11,26.4
3534,58.9,16,30.3
3540,59.0,12,35.8
3546,59.1,11,31.9
3552,59.2,12,24.2
3558,59.3,13,27.3
3564,59.4,12,30.7
3570,59.5,7,27.4
3576,59.6,11,30.1
3582,59.7,20,26.6
3588,59.8,12,25.5
3594,59.9,12,29.8
3600,60.0,11,26.0
3606,60.1,6,23.6
3612,60.2,4,30.7
3618,60.3,4,25.6
3624,60.4,4,25.9
3630,60.5,3,24.8
3636,60.6,7,27.2
3642,60.7,4,30.6
3648,60.8,13,30.2
3654,60.9,9,29.2
3660,61.0,18,32.9
3666,61.1,13,33.6
3672,61.2,4,33.1
3678,61.3,10,32.6
3684,61.4,10,33.8
3690,61.5,12,38.0
3696,61.6,11,30.2
3702,61.7,15,32.8
3708,61.8,23,33.0
3714,61.9,16,29.2
3720,62.0,23,43.8
3726,62.1,29,31.0
3732,62.2,30,29.5
3738,62.3,29,29.8
3744,62.4,24,32.2
3750,62.5,33,36.3
3756,62.6,21,39.1
3762,62.7,22,39.6
3768,62.8,26,36.5
3774,62.9,17,35.6
3780,63.0,27,37.4
3786,63.1,36,35.0
