video,key,site,transect,visit,date,side,event_id,start_frame,end_frame,start_s,end_s,duration_s,n_hits,peak_frame,peak_score,x0,y0,x1,y1
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,66,31182,31422,519.94,523.95,4.0,18,31254,26.9,3,141,640,492
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,67,31596,31818,526.85,530.55,3.7,19,31806,22.1,9,152,632,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,68,31920,32202,532.25,536.95,4.7,34,32130,25.1,0,161,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,69,32310,32844,538.75,547.66,8.9,37,32370,25.4,7,185,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,70,32910,32976,548.76,549.86,1.1,8,32928,22.9,19,242,526,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,71,33132,33234,552.46,554.16,1.7,8,33132,22.2,3,322,603,487
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,72,33306,33336,555.36,555.86,0.5,3,33330,21.7,12,110,206,438
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,73,33396,33738,556.86,562.56,5.7,30,33564,34.7,0,0,640,503
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,74,33816,34554,563.86,576.17,12.31,69,34464,28.9,0,14,640,509
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,75,34818,34824,580.57,580.67,0.1,2,34824,21.9,595,246,619,256
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,76,34890,35424,581.77,590.68,8.9,55,35232,34.7,0,0,640,507
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,77,35694,35910,595.18,598.78,3.6,11,35748,20.7,0,211,640,496
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,78,36084,36702,601.68,611.99,10.3,65,36426,27.5,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,79,36762,38040,612.99,634.3,21.31,140,37344,29.9,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,80,38124,38526,635.7,642.4,6.7,46,38304,24.8,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,81,38928,38934,649.1,649.2,0.1,2,38928,21.0,498,102,628,147
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,82,39294,40284,655.21,671.71,16.51,95,39840,31.2,0,118,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,83,40398,40536,673.62,675.92,2.3,9,40398,25.9,0,0,629,359
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,84,40860,40962,681.32,683.02,1.7,4,40962,20.0,53,82,630,485
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,85,41226,41958,687.42,699.63,12.21,95,41820,28.5,0,0,640,504
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,86,42312,42384,705.53,706.73,1.2,5,42312,23.1,73,26,640,247
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,87,42660,42744,711.33,712.73,1.4,7,42660,20.1,41,81,634,357
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,88,43596,43620,726.94,727.34,0.4,2,43620,20.2,105,113,565,395
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,89,43740,43896,729.34,731.94,2.6,9,43860,24.5,0,203,614,505
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,90,43974,44004,733.24,733.74,0.5,2,43974,20.4,35,429,577,475
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,91,44346,44472,739.45,741.55,2.1,9,44358,22.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,92,44766,45072,746.45,751.55,5.1,22,44772,22.1,28,7,640,471
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,93,45132,45222,752.55,754.05,1.5,7,45204,21.5,19,38,621,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,94,45312,45690,755.55,761.86,6.3,37,45324,22.1,0,64,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,95,46350,46536,772.86,775.96,3.1,9,46410,20.8,13,130,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,96,46770,46812,779.87,780.57,0.7,4,46812,21.1,13,5,619,378
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,97,46884,47058,781.77,784.67,2.9,13,46890,23.6,0,21,640,510
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,98,47244,47250,787.77,787.87,0.1,2,47250,20.1,474,73,640,434
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,99,47340,47370,789.37,789.87,0.5,3,47346,20.0,561,456,640,502
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,100,47472,47508,791.57,792.17,0.6,3,47490,20.6,21,193,609,487
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,101,47592,49122,793.57,819.08,25.51,199,47628,34.6,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,102,49188,49266,820.18,821.48,1.3,7,49266,32.5,27,4,585,191
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,103,49566,49740,826.49,829.39,2.9,12,49692,23.2,76,0,631,506
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,104,50142,50250,836.09,837.89,1.8,7,50208,26.2,173,3,577,505
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,105,50370,50844,839.89,847.8,7.9,64,50568,33.5,0,0,633,505
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,106,51120,51186,852.4,853.5,1.1,3,51168,21.7,607,40,628,397
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,107,51276,51390,855.0,856.9,1.9,13,51294,21.6,28,17,640,482
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,108,51450,51558,857.9,859.7,1.8,9,51456,23.4,0,60,582,496
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,109,51630,51702,860.9,862.1,1.2,3,51702,28.8,6,253,406,459
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,110,51774,51936,863.3,866.01,2.7,16,51882,33.5,4,140,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,111,52008,52068,867.21,868.21,1.0,5,52026,22.9,16,252,630,501
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,112,52176,52212,870.01,870.61,0.6,6,52212,22.6,8,89,640,484
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,113,52278,53556,871.71,893.02,21.31,144,53538,30.0,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,114,53676,53700,895.02,895.42,0.4,4,53700,22.8,43,249,589,464
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,115,53814,54162,897.32,903.12,5.8,29,54054,34.7,17,40,565,290
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,116,54372,54660,906.62,911.43,4.8,47,54384,33.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,117,54720,55080,912.43,918.43,6.0,17,54846,30.0,21,253,640,508
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,118,55344,55350,922.83,922.93,0.1,2,55344,20.1,591,193,625,217
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,119,55818,55830,930.74,930.94,0.2,3,55830,21.9,31,390,231,498
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,120,55896,55908,932.04,932.24,0.2,2,55896,19.9,371,345,564,434
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,121,55980,56010,933.44,933.94,0.5,5,55980,23.2,0,0,332,501
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,122,56070,56628,934.94,944.24,9.3,71,56232,33.0,0,0,640,509
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,123,56688,56706,945.24,945.54,0.3,2,56688,21.4,17,423,59,476
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,124,56832,58770,947.64,979.96,32.32,230,57804,29.7,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,125,58872,59520,981.66,992.46,10.81,51,58992,22.6,10,51,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,126,59826,60018,997.57,1000.77,3.2,14,59916,24.0,0,0,635,494
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,127,60078,60378,1001.77,1006.77,5.0,33,60198,32.2,11,0,620,488
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,128,60444,61080,1007.87,1018.48,10.6,58,60468,27.3,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,129,61140,61230,1019.48,1020.98,1.5,7,61140,21.7,260,251,565,495
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,130,61428,61692,1024.28,1028.68,4.4,16,61692,23.2,72,0,629,508
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,131,62004,62028,1033.88,1034.28,0.4,2,62028,19.7,147,109,625,467
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,132,62160,62202,1036.49,1037.19,0.7,2,62160,19.9,0,0,583,159
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,133,62262,62280,1038.19,1038.49,0.3,2,62280,22.0,0,0,62,5
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,134,62454,62478,1041.39,1041.79,0.4,2,62478,21.3,50,203,551,385
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,135,62670,62700,1044.99,1045.49,0.5,3,62682,29.8,30,83,55,496
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,136,62874,62994,1048.39,1050.39,2.0,6,62886,22.8,9,141,636,364
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,137,63072,63108,1051.69,1052.29,0.6,5,63078,20.4,87,301,640,501
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,138,63540,63552,1059.5,1059.7,0.2,3,63552,20.8,345,88,604,450
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,139,63978,64050,1066.8,1068.0,1.2,3,64026,20.3,44,167,624,424
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,140,64224,64302,1070.9,1072.2,1.3,6,64302,20.3,474,111,631,204
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,141,64392,64422,1073.7,1074.2,0.5,2,64422,20.9,24,117,621,339
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,142,64560,64638,1076.5,1077.8,1.3,3,64614,21.2,70,169,573,407
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,143,65064,65208,1084.91,1087.31,2.4,16,65136,37.8,8,0,640,475
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,144,65310,65376,1089.01,1090.11,1.1,4,65310,20.5,9,279,637,492
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,145,65472,65724,1091.71,1095.91,4.2,23,65556,30.1,0,0,640,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,146,65802,65862,1097.21,1098.21,1.0,3,65856,20.0,105,423,568,504
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,147,66024,66066,1100.92,1101.62,0.7,6,66024,20.2,49,87,579,512
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,148,66540,66660,1109.52,1111.52,2.0,7,66540,21.2,41,76,622,342
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,149,66882,66990,1115.22,1117.02,1.8,6,66924,20.2,24,120,615,384
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,150,67104,67302,1118.92,1122.23,3.3,18,67182,24.5,0,0,640,128
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,151,67572,67584,1126.73,1126.93,0.2,3,67578,20.1,87,333,402,445
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,152,67860,67944,1131.53,1132.93,1.4,8,67878,22.4,20,13,589,287
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,153,68028,68094,1134.33,1135.43,1.1,5,68088,21.1,3,16,627,322
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,154,68250,68316,1138.03,1139.13,1.1,7,68250,21.1,11,8,634,494
PleasantHick_SHW_01.18.2026_LS.mp4,SHW__PleasantHick_v1_LS,SHW,PleasantHick,1,01.18.2026,LS,155,68394,68742,1140.43,1146.24,5.8,25,68508,22.2,0,8,640,496
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,0,0,798,0.0,13.31,13.31,82,372,27.1,0,0,640,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,1,888,894,14.81,14.91,0.1,2,894,20.0,2,312,143,475
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,2,1074,1164,17.91,19.41,1.5,11,1086,21.4,0,89,631,483
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,3,1230,1344,20.51,22.41,1.9,10,1236,20.4,12,238,605,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,4,1422,1440,23.71,24.01,0.3,3,1440,19.8,12,108,244,198
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,5,1626,1962,27.11,32.72,5.6,32,1770,22.1,0,143,640,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,6,2118,2658,35.32,44.32,9.0,72,2388,44.2,0,0,640,502
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,7,3162,3192,52.73,53.23,0.5,3,3162,20.7,14,370,132,449
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,8,3372,3450,56.23,57.53,1.3,7,3450,21.1,62,241,585,504
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,9,3690,4602,61.53,76.74,15.21,118,3942,35.8,0,0,640,505
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,10,5022,5058,83.75,84.35,0.6,3,5058,20.5,458,253,632,472
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,11,5310,5406,88.55,90.15,1.6,9,5388,27.1,0,0,441,236
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,12,5484,5682,91.45,94.75,3.3,19,5652,26.2,0,0,599,215
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,13,5748,5784,95.85,96.45,0.6,2,5784,19.3,298,18,430,48
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,14,5886,6300,98.15,105.06,6.9,48,6042,31.4,0,0,638,411
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,15,6618,6708,110.36,111.86,1.5,6,6624,20.6,205,61,640,447
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,16,6804,6978,113.46,116.36,2.9,16,6924,31.8,0,0,640,475
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,17,7518,7998,125.37,133.37,8.0,54,7614,25.8,0,0,585,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,18,8574,8580,142.98,143.08,0.1,2,8574,19.9,177,19,418,93
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,19,8664,8718,144.48,145.38,0.9,9,8682,24.0,0,0,610,216
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,20,9126,9270,152.18,154.58,2.4,15,9192,23.7,0,0,592,505
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,21,9420,9804,157.09,163.49,6.4,56,9762,46.5,0,0,640,489
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,22,9966,10410,166.19,173.59,7.4,63,10182,38.1,0,0,636,432
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,23,10542,10704,175.8,178.5,2.7,6,10680,21.4,7,0,175,25
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,24,11082,11262,184.8,187.8,3.0,26,11112,26.3,0,0,152,65
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,25,11760,11766,196.11,196.21,0.1,2,11766,19.9,439,366,640,435
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,26,12204,12210,203.51,203.61,0.1,2,12204,20.9,3,372,41,457
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,27,12384,12402,206.51,206.81,0.3,2,12402,20.6,40,141,634,361
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,28,12756,12822,212.72,213.82,1.1,6,12756,34.2,0,0,96,6
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,29,13038,13236,217.42,220.72,3.3,22,13158,38.8,0,0,618,489
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,30,13302,13422,221.82,223.82,2.0,16,13416,26.6,0,0,631,507
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,31,13500,13530,225.12,225.62,0.5,4,13500,26.9,246,442,640,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,32,13824,13830,230.53,230.63,0.1,2,13824,19.9,84,15,103,47
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,33,13902,14022,231.83,233.83,2.0,8,13956,33.3,0,0,548,505
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,34,14214,14262,237.03,237.83,0.8,2,14262,20.7,63,15,380,110
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,35,14394,14472,240.03,241.33,1.3,4,14418,19.8,195,328,634,490
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,36,14586,14622,243.23,243.83,0.6,7,14586,23.5,151,18,631,504
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,37,14688,16212,244.93,270.35,25.41,196,14790,44.5,0,0,640,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,38,16986,16998,283.25,283.45,0.2,2,16998,21.1,478,434,538,450
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,39,17370,17736,289.66,295.76,6.1,44,17646,46.8,0,0,639,512
Robinson_SHW_01.18.2026_LS.mp4,SHW__Robinson_v1_LS,SHW,Robinson,1,01.18.2026,LS,40,17832,18006,297.36,300.26,2.9,28,18006,26.9,3,0,640,439
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,0,0,306,0.0,5.1,5.1,35,0,32.3,0,16,640,512
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,1,408,414,6.8,6.9,0.1,2,414,23.6,635,509,640,512
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,2,600,936,10.0,15.6,5.6,39,876,29.6,0,164,640,512
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,3,1008,1080,16.8,18.0,1.2,13,1038,32.8,0,152,640,450
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,4,1452,1458,24.2,24.3,0.1,2,1458,21.2,8,312,67,332
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,5,1704,1800,28.4,30.0,1.6,16,1710,26.2,0,204,640,496
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,6,1914,2010,31.9,33.5,1.6,9,1974,24.6,17,337,468,512
SBassett_SHW_01.18.2026_LS.mp4,SHW__SBassett_v1_LS,SHW,SBassett,1,01.18.2026,LS,7,2082,2148,34.7,35.8,1.1,5,2082,21.4,428,400,640,477
