frame,time_s,n_blobs,peak_score
6720,112.0,4,21.7
6726,112.1,4,20.4
6732,112.2,3,21.1
6738,112.3,4,20.8
6744,112.4,2,20.6
6750,112.5,5,21.6
6756,112.6,2,21.6
6762,112.7,2,19.5
6768,112.8,2,22.3
6774,112.9,1,20.4
6792,113.2,1,20.0
6804,113.4,1,20.5
6810,113.5,1,19.9
6816,113.6,2,20.8
6822,113.7,2,20.0
6828,113.8,2,21.5
6834,113.9,2,19.7
6840,114.0,7,22.9
6846,114.1,5,25.1
6852,114.2,6,25.7
6858,114.3,6,29.7
6864,114.4,6,24.5
6870,114.5,12,27.2
6876,114.6,6,23.0
6882,114.7,12,23.2
6888,114.8,18,24.4
6894,114.9,12,22.0
6900,115.0,10,21.9
6906,115.1,4,22.2
6912,115.2,6,21.4
6918,115.3,1,20.4
6924,115.4,4,21.8
6930,115.5,2,20.4
6936,115.6,1,21.3
6942,115.7,5,22.2
6948,115.8,4,22.7
6954,115.9,3,20.8
6960,116.0,4,20.4
6966,116.1,3,21.9
6972,116.2,4,20.1
6984,116.4,1,20.6
6990,116.5,1,19.9
7002,116.7,1,19.2
7014,116.9,4,20.8
7020,117.0,7,20.9
7026,117.1,2,21.1
7032,117.2,2,19.8
7038,117.3,3,22.3
7044,117.4,1,19.0
7050,117.5,3,20.7
7056,117.6,2,21.8
7062,117.7,2,21.1
7068,117.8,4,21.4
7074,117.9,11,22.9
7080,118.0,12,23.8
7086,118.1,10,22.2
7092,118.2,8,24.7
7098,118.3,9,23.4
7104,118.4,8,21.2
7110,118.5,3,20.9
7116,118.6,9,23.7
7122,118.7,4,21.2
7128,118.8,5,22.3
7134,118.9,3,21.9
7140,119.0,1,20.3
7146,119.1,1,19.4
7152,119.2,3,21.1
7158,119.3,6,20.6
7170,119.5,4,21.7
7176,119.6,7,22.7
7182,119.7,2,21.3
7188,119.8,3,20.0
7194,119.9,4,23.5
7206,120.1,2,21.2
7212,120.2,2,19.9
7218,120.3,2,23.1
7224,120.4,4,24.5
7230,120.5,7,25.3
7236,120.6,9,24.5
7242,120.7,11,23.7
7248,120.8,12,21.2
7254,120.9,10,22.3
7260,121.0,6,24.7
7266,121.1,4,21.5
7272,121.2,4,21.5
7284,121.4,2,20.2
7296,121.6,1,20.5
7302,121.7,1,19.5
7308,121.8,1,21.1
7314,121.9,1,21.6
7320,122.0,1,21.4
7326,122.1,1,21.7
7332,122.2,1,19.8
7338,122.3,1,20.7
7356,122.6,1,21.2
7398,123.3,3,20.7
7404,123.4,1,20.6
7410,123.5,6,22.8
7416,123.6,4,25.7
7422,123.7,3,22.2
7428,123.8,4,21.9
7434,123.9,5,20.0
7440,124.0,7,21.9
7446,124.1,1,19.2
7452,124.2,1,21.1
7476,124.6,3,20.7
7482,124.7,4,20.2
7488,124.8,1,25.5
7494,124.9,3,20.6
7500,125.0,1,20.5
7506,125.1,2,20.3
7518,125.3,2,20.6
7524,125.4,1,19.0
7530,125.5,1,21.6
7536,125.6,4,21.0
7542,125.7,1,20.1
7548,125.8,2,21.5
7554,125.9,5,22.6
7560,126.0,9,25.2
7566,126.1,4,23.5
7572,126.2,12,27.3
7578,126.3,8,23.8
7584,126.4,13,27.0
7590,126.5,12,23.2
7596,126.6,9,25.7
7602,126.7,3,27.4
7608,126.8,4,22.9
